sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,22918,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22918.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22918.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,137045,0.20577327327327327,large
train,forged,2293,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2293.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2293.npy,909,898,2,909,0.9878987898789879,454.5,False,816282,2,13172,0.016136580250452663,medium
train,forged,22933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22933.npy,256,320,1,256,1.25,256.0,False,81920,2,2205,0.02691650390625,medium
train,forged,22951,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22951.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22951.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,2488,0.0012958333333333333,small
train,forged,22959,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22959.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22959.npy,512,512,3,512,1.0,170.66666666666666,False,262144,2,1385,0.005283355712890625,small
train,forged,230,/content/drive/MyDrive/Scientific Image Data/train_images/forged/230.png,/content/drive/MyDrive/Scientific Image Data/train_masks/230.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False,10077696,2,693868,0.06885184867652289,large
train,forged,23006,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23006.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23006.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,99264,0.14904504504504504,large
train,forged,23038,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23038.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23038.npy,961,1211,1,961,1.2601456815816858,961.0,False,1163771,2,1820,0.0015638815540170703,small
train,forged,2305,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2305.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2305.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,70808,0.10631831831831833,large
train,forged,2307,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2307.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2307.npy,1028,1384,1,1028,1.3463035019455254,1028.0,False,1422752,2,68916,0.048438519151616025,medium
train,forged,23105,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23105.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23105.npy,89,820,1,89,9.213483146067416,89.0,False,72980,2,9794,0.13420115100027405,large
train,forged,23115,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23115.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23115.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,75465,0.1133108108108108,large
train,forged,23128,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23128.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23128.npy,512,823,1,512,1.607421875,512.0,False,421376,2,28472,0.06756910692588092,large
train,forged,23143,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23143.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23143.npy,2592,3888,2,2592,1.5,1296.0,False,10077696,2,421151,0.04179040526723569,medium
train,forged,23146,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23146.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23146.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,53850,0.08085585585585586,large
train,forged,23157,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23157.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23157.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,3160,0.008731211317418214,small
train,forged,23175,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23175.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23175.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,87686,0.13166066066066065,large
train,forged,23223,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23223.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23223.npy,85,461,1,85,5.423529411764706,85.0,False,39185,2,10402,0.26545872144953425,large
train,forged,23236,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23236.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23236.npy,1028,1384,1,1028,1.3463035019455254,1028.0,False,1422752,2,34367,0.024155299026112773,medium
train,forged,23247,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23247.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23247.npy,1024,1024,1,1024,1.0,1024.0,False,1048576,2,9667,0.009219169616699219,small
train,forged,23251,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23251.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23251.npy,512,690,1,512,1.34765625,512.0,False,353280,2,14521,0.0411033740942029,medium
train,forged,2326,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2326.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2326.npy,649,884,3,649,1.362095531587057,216.33333333333334,False,573716,2,2205,0.003843365009865508,small
train,forged,2329,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2329.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2329.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,3051,0.0015890625,small
train,forged,23357,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23357.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23357.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,35718,0.05363063063063063,large
train,forged,23391,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23391.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23391.npy,98,723,1,98,7.377551020408164,98.0,False,70854,2,9530,0.1345019335535044,large
train,forged,23398,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23398.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23398.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,9614,0.005007291666666667,small
train,forged,23428,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23428.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23428.npy,256,256,2,256,1.0,128.0,False,65536,2,418,0.006378173828125,small
train,forged,23432,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23432.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23432.npy,256,320,1,256,1.25,256.0,False,81920,2,2993,0.03653564453125,medium
train,forged,23460,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23460.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23460.npy,344,1652,1,344,4.8023255813953485,344.0,False,568288,2,42990,0.07564826285263809,large
train,forged,23463,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23463.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23463.npy,2592,3888,1,2592,1.5,2592.0,False,10077696,2,334867,0.03322852763171265,medium
train,forged,23499,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23499.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23499.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,40502,0.060813813813813816,large
train,forged,23502,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23502.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23502.npy,512,638,2,512,1.24609375,256.0,False,326656,2,724,0.0022163989028213165,small
train,forged,23510,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23510.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23510.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,43539,0.06537387387387388,large
train,forged,23527,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23527.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23527.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,72324,0.1085945945945946,large
train,forged,2357,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2357.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2357.npy,187,1451,1,187,7.759358288770054,187.0,False,271337,2,12574,0.046340897113183975,medium
train,forged,23606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23606.npy,512,640,1,512,1.25,512.0,False,327680,2,3042,0.009283447265625,small
train,forged,23636,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23636.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23636.npy,2592,3888,1,2592,1.5,2592.0,False,10077696,2,492502,0.04887049579586445,medium
train,forged,23665,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23665.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23665.npy,512,595,2,512,1.162109375,256.0,False,304640,2,8284,0.027192752100840337,medium
train,forged,23726,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23726.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23726.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,3640,0.010057471264367816,medium
train,forged,23772,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23772.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23772.npy,157,1295,1,157,8.248407643312103,157.0,False,203315,2,13822,0.06798317881120429,large
train,forged,23818,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23818.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23818.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,35895,0.053896396396396394,large
train,forged,23860,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23860.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23860.npy,256,320,1,256,1.25,256.0,False,81920,2,976,0.0119140625,medium
train,forged,23868,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23868.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23868.npy,262,2225,1,262,8.492366412213741,262.0,False,582950,2,6900,0.01183634960116648,medium
train,forged,23904,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23904.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23904.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,102641,0.15411561561561563,large
train,forged,23930,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23930.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23930.npy,512,683,2,512,1.333984375,256.0,False,349696,2,9069,0.02593395406295754,medium
train,forged,23976,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23976.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23976.npy,512,514,2,512,1.00390625,256.0,False,263168,2,116,0.0004407830739299611,tiny
train,forged,24012,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24012.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24012.npy,512,697,1,512,1.361328125,512.0,False,356864,2,62648,0.17555147058823528,large
train,forged,24027,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24027.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24027.npy,1912,2568,2,1912,1.3430962343096233,956.0,False,4910016,2,21183,0.004314242560513041,small
train,forged,24029,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24029.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24029.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,1622,0.0008447916666666667,tiny
train,forged,24032,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24032.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24032.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,3676,0.0019145833333333332,small
train,forged,2404,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2404.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2404.npy,97,620,1,97,6.391752577319588,97.0,False,60140,2,7040,0.11706019288327237,large
train,forged,24043,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24043.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24043.npy,512,744,1,512,1.453125,512.0,False,380928,2,51010,0.13390982022849462,large
train,forged,24097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24097.npy,256,256,1,256,1.0,256.0,False,65536,2,800,0.01220703125,medium
train,forged,24111,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24111.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24111.npy,256,256,1,256,1.0,256.0,False,65536,2,850,0.012969970703125,medium
train,forged,24135,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24135.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24135.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,6171,0.0032140625,small
train,forged,24147,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24147.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24147.npy,135,616,1,135,4.562962962962963,135.0,False,83160,2,12818,0.15413660413660413,large
train,forged,24193,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24193.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24193.npy,1678,1463,3,1678,0.8718712753277712,559.3333333333334,False,2454914,2,4743,0.0019320432406186123,small
train,forged,24201,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24201.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24201.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,3723,0.0019390625,small
train,forged,24218,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24218.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24218.npy,512,640,2,512,1.25,256.0,False,327680,2,3879,0.0118377685546875,medium
train,forged,24249,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24249.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24249.npy,1200,1600,3,1200,1.3333333333333333,400.0,False,1920000,2,12734,0.0066322916666666665,small
train,forged,24268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24268.npy,256,256,1,256,1.0,256.0,False,65536,2,671,0.0102386474609375,medium
train,forged,2430,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2430.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2430.npy,98,736,1,98,7.510204081632653,98.0,False,72128,2,5226,0.07245452528837622,large
train,forged,24300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24300.npy,520,696,3,520,1.3384615384615384,173.33333333333334,False,361920,2,19220,0.05310565870910699,large
train,forged,24332,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24332.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24332.npy,100,428,1,100,4.28,100.0,False,42800,2,6250,0.14602803738317757,large
train,forged,24336,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24336.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24336.npy,128,653,1,128,5.1015625,128.0,False,83584,2,17406,0.20824559724349156,large
train,forged,24348,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24348.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24348.npy,256,320,1,256,1.25,256.0,False,81920,2,1551,0.01893310546875,medium
train,forged,24351,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24351.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24351.npy,256,256,2,256,1.0,128.0,False,65536,2,321,0.0048980712890625,small
train,forged,2436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2436.npy,512,776,1,512,1.515625,512.0,False,397312,2,4527,0.011394068137886598,medium
train,forged,24381,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24381.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24381.npy,256,320,2,256,1.25,128.0,False,81920,2,207,0.00252685546875,small
train,forged,24386,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24386.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24386.npy,264,241,1,264,0.9128787878787878,264.0,False,63624,2,2113,0.033210738086256755,medium
train,forged,24402,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24402.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24402.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,72579,0.10897747747747748,large
train,forged,24473,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24473.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24473.npy,513,512,1,513,0.9980506822612085,513.0,False,262656,2,5671,0.021590978313840156,medium
train,forged,24482,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24482.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24482.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,64123,0.09628078078078078,large
train,forged,2450,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2450.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2450.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False,10077696,2,434981,0.0431627427538993,medium
train,forged,24505,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24505.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24505.npy,512,738,3,512,1.44140625,170.66666666666666,False,377856,2,409,0.001082422933604336,small
train,forged,24554,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24554.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24554.npy,256,320,1,256,1.25,256.0,False,81920,2,641,0.00782470703125,small
train,forged,24555,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24555.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24555.npy,512,565,1,512,1.103515625,512.0,False,289280,2,12238,0.04230503318584071,medium
train,forged,24578,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24578.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24578.npy,665,332,1,665,0.4992481203007519,665.0,False,220780,2,10698,0.048455476039496334,medium
train,forged,24600,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24600.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24600.npy,100,808,1,100,8.08,100.0,False,80800,2,10098,0.12497524752475248,large
train,forged,24606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24606.npy,512,512,1,512,1.0,512.0,False,262144,2,2208,0.0084228515625,small
train,forged,24615,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24615.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24615.npy,256,320,1,256,1.25,256.0,False,81920,2,296,0.00361328125,small
train,forged,24635,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24635.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24635.npy,268,297,1,268,1.1082089552238805,268.0,False,79596,2,818,0.01027689833659983,medium
train,forged,24654,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24654.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24654.npy,360,360,1,360,1.0,360.0,False,129600,2,6198,0.047824074074074074,medium
train,forged,24676,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24676.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24676.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,74244,0.11147747747747748,large
train,forged,24682,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24682.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24682.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,8542,0.004448958333333333,small
train,forged,24686,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24686.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24686.npy,256,256,2,256,1.0,128.0,False,65536,2,194,0.002960205078125,small
train,forged,24696,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24696.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24696.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,72872,0.10941741741741742,large
train,forged,24736,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24736.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24736.npy,256,256,1,256,1.0,256.0,False,65536,2,551,0.0084075927734375,small
train,forged,24749,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24749.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24749.npy,512,512,2,512,1.0,256.0,False,262144,2,27124,0.1034698486328125,large
train,forged,24755,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24755.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24755.npy,80,1259,1,80,15.7375,80.0,False,100720,2,13338,0.13242652899126292,large
train,forged,2476,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2476.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2476.npy,256,256,1,256,1.0,256.0,False,65536,2,425,0.0064849853515625,small
train,forged,24770,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24770.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24770.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,97384,0.14622222222222223,large
train,forged,24795,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24795.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24795.npy,256,256,1,256,1.0,256.0,False,65536,2,1626,0.024810791015625,medium
train,forged,24850,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24850.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24850.npy,1912,2568,2,1912,1.3430962343096233,956.0,False,4910016,2,265482,0.054069477574003835,large
train,forged,24867,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24867.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24867.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,897,0.0004671875,tiny
train,forged,24894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24894.npy,1256,1411,2,1256,1.1234076433121019,628.0,False,1772216,2,4118,0.0023236445218867228,small
train,forged,24912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24912.npy,2592,3888,1,2592,1.5,2592.0,False,10077696,2,823889,0.08175370640273333,large
train,forged,24934,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24934.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24934.npy,256,256,1,256,1.0,256.0,False,65536,2,616,0.0093994140625,small
train,forged,24937,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24937.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24937.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,60511,0.012323992426908589,medium
train,forged,24958,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24958.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24958.npy,1024,1024,3,1024,1.0,341.3333333333333,False,1048576,2,40318,0.03845024108886719,medium
train,forged,24960,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24960.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24960.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,46312,0.06953753753753754,large
train,forged,24980,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24980.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24980.npy,289,535,2,289,1.8512110726643598,144.5,False,154615,2,7638,0.04940012288587783,medium
train,forged,25001,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25001.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25001.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False,10077696,2,599589,0.059496634945130314,large
train,forged,25003,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25003.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25003.npy,256,256,1,256,1.0,256.0,False,65536,2,300,0.00457763671875,small
train,forged,25022,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25022.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25022.npy,512,512,1,512,1.0,512.0,False,262144,2,628,0.0023956298828125,small
train,forged,2506,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2506.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2506.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,40811,0.06127777777777778,large
train,forged,25064,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25064.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25064.npy,143,938,1,143,6.559440559440559,143.0,False,134134,2,65122,0.48549957505181385,large
train,forged,25067,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25067.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25067.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,3839,0.0019994791666666668,small
train,forged,25124,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25124.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25124.npy,141,340,1,141,2.4113475177304964,141.0,False,47940,2,1249,0.02605340008343763,medium
train,forged,25142,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25142.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25142.npy,256,256,2,256,1.0,128.0,False,65536,2,319,0.0048675537109375,small
train,forged,25245,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25245.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25245.npy,512,540,1,512,1.0546875,512.0,False,276480,2,14240,0.05150462962962963,large
train,forged,25285,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25285.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25285.npy,1302,1730,2,1302,1.3287250384024578,651.0,False,2252460,2,1182,0.0005247595961748488,tiny
train,forged,25311,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25311.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25311.npy,1028,1384,2,1028,1.3463035019455254,514.0,False,1422752,2,55751,0.03918532534131036,medium
train,forged,2534,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2534.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2534.npy,256,256,1,256,1.0,256.0,False,65536,2,269,0.0041046142578125,small
train,forged,25340,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25340.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25340.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,3590,0.009919319186560567,small
train,forged,25344,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25344.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25344.npy,361,448,1,361,1.2409972299168974,361.0,False,161728,2,23914,0.1478655520379897,large
train,forged,25351,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25351.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25351.npy,1921,482,1,1921,0.2509109838625716,1921.0,False,925922,2,26370,0.028479720754015996,medium
train,forged,25356,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25356.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25356.npy,512,686,1,512,1.33984375,512.0,False,351232,2,8870,0.025253963192419824,medium
train,forged,25388,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25388.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25388.npy,514,512,1,514,0.9961089494163424,514.0,False,263168,2,31703,0.12046677407587549,large
train,forged,25390,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25390.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25390.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,81468,0.12232432432432433,large
train,forged,25434,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25434.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25434.npy,96,416,1,96,4.333333333333333,96.0,False,39936,2,7770,0.19456129807692307,large
