sample_source,sample_type,sample_id,image_path,mask_path,pair_status
train,forged,26121,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26121.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26121.npy,matched
train,forged,26140,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26140.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26140.npy,matched
train,forged,26148,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26148.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26148.npy,matched
train,forged,26200,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26200.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26200.npy,matched
train,forged,26206,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26206.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26206.npy,matched
train,forged,26208,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26208.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26208.npy,matched
train,forged,26211,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26211.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26211.npy,matched
train,forged,2622,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2622.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2622.npy,matched
train,forged,26252,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26252.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26252.npy,matched
train,forged,26286,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26286.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26286.npy,matched
train,forged,26292,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26292.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26292.npy,matched
train,forged,26313,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26313.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26313.npy,matched
train,forged,26329,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26329.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26329.npy,matched
train,forged,26335,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26335.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26335.npy,matched
train,forged,26370,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26370.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26370.npy,matched
train,forged,26402,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26402.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26402.npy,matched
train,forged,26430,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26430.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26430.npy,matched
train,forged,26435,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26435.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26435.npy,matched
train,forged,26436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26436.npy,matched
train,forged,26442,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26442.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26442.npy,matched
train,forged,26461,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26461.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26461.npy,matched
train,forged,26477,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26477.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26477.npy,matched
train,forged,26492,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26492.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26492.npy,matched
train,forged,26499,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26499.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26499.npy,matched
train,forged,26523,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26523.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26523.npy,matched
train,forged,26560,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26560.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26560.npy,matched
train,forged,2657,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2657.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2657.npy,matched
train,forged,26580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26580.npy,matched
train,forged,26581,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26581.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26581.npy,matched
train,forged,26583,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26583.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26583.npy,matched
train,forged,26606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26606.npy,matched
train,forged,26644,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26644.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26644.npy,matched
train,forged,26730,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26730.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26730.npy,matched
train,forged,26766,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26766.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26766.npy,matched
train,forged,26868,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26868.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26868.npy,matched
train,forged,26894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26894.npy,matched
train,forged,26929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26929.npy,matched
train,forged,26933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26933.npy,matched
train,forged,26968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26968.npy,matched
train,forged,26977,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26977.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26977.npy,matched
train,forged,27023,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27023.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27023.npy,matched
train,forged,27034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27034.npy,matched
train,forged,27061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27061.npy,matched
train,forged,27091,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27091.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27091.npy,matched
train,forged,27148,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27148.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27148.npy,matched
train,forged,27152,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27152.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27152.npy,matched
train,forged,27168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27168.npy,matched
train,forged,27195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27195.npy,matched
train,forged,27284,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27284.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27284.npy,matched
train,forged,27300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27300.npy,matched
train,forged,27312,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27312.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27312.npy,matched
train,forged,27376,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27376.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27376.npy,matched
train,forged,27409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27409.npy,matched
train,forged,27419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27419.npy,matched
train,forged,27454,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27454.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27454.npy,matched
train,forged,27462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27462.npy,matched
train,forged,27490,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27490.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27490.npy,matched
train,forged,27586,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27586.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27586.npy,matched
train,forged,27606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27606.npy,matched
train,forged,27620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27620.npy,matched
train,forged,27639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27639.npy,matched
train,forged,27666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27666.npy,matched
train,forged,27694,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27694.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27694.npy,matched
train,forged,27705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27705.npy,matched
train,forged,27722,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27722.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27722.npy,matched
train,forged,27807,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27807.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27807.npy,matched
train,forged,27822,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27822.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27822.npy,matched
train,forged,27829,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27829.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27829.npy,matched
train,forged,27849,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27849.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27849.npy,matched
train,forged,27856,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27856.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27856.npy,matched
train,forged,27862,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27862.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27862.npy,matched
train,forged,27889,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27889.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27889.npy,matched
train,forged,27896,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27896.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27896.npy,matched
train,forged,27929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27929.npy,matched
train,forged,27957,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27957.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27957.npy,matched
train,forged,28002,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28002.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28002.npy,matched
train,forged,28011,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28011.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28011.npy,matched
train,forged,28014,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28014.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28014.npy,matched
train,forged,28059,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28059.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28059.npy,matched
train,forged,28061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28061.npy,matched
train,forged,28081,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28081.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28081.npy,matched
train,forged,28179,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28179.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28179.npy,matched
train,forged,28195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28195.npy,matched
train,forged,28207,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28207.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28207.npy,matched
train,forged,28209,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28209.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28209.npy,matched
train,forged,28213,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28213.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28213.npy,matched
train,forged,28226,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28226.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28226.npy,matched
train,forged,28245,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28245.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28245.npy,matched
train,forged,28248,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28248.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28248.npy,matched
train,forged,28251,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28251.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28251.npy,matched
train,forged,28264,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28264.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28264.npy,matched
train,forged,28279,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28279.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28279.npy,matched
train,forged,28283,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28283.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28283.npy,matched
train,forged,28307,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28307.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28307.npy,matched
train,forged,28310,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28310.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28310.npy,matched
train,forged,28355,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28355.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28355.npy,matched
train,forged,28390,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28390.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28390.npy,matched
train,forged,28412,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28412.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28412.npy,matched
train,forged,28438,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28438.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28438.npy,matched
train,forged,28449,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28449.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28449.npy,matched
train,forged,28465,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28465.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28465.npy,matched
train,forged,28469,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28469.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28469.npy,matched
train,forged,28496,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28496.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28496.npy,matched
train,forged,28548,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28548.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28548.npy,matched
train,forged,2855,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2855.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2855.npy,matched
train,forged,28559,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28559.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28559.npy,matched
train,forged,28571,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28571.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28571.npy,matched
train,forged,28578,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28578.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28578.npy,matched
train,forged,286,/content/drive/MyDrive/Scientific Image Data/train_images/forged/286.png,/content/drive/MyDrive/Scientific Image Data/train_masks/286.npy,matched
train,forged,28602,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28602.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28602.npy,matched
train,forged,28614,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28614.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28614.npy,matched
train,forged,28617,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28617.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28617.npy,matched
train,forged,28645,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28645.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28645.npy,matched
train,forged,287,/content/drive/MyDrive/Scientific Image Data/train_images/forged/287.png,/content/drive/MyDrive/Scientific Image Data/train_masks/287.npy,matched
train,forged,28714,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28714.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28714.npy,matched
train,forged,28800,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28800.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28800.npy,matched
train,forged,28818,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28818.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28818.npy,matched
train,forged,28878,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28878.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28878.npy,matched
train,forged,28879,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28879.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28879.npy,matched
train,forged,28904,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28904.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28904.npy,matched
train,forged,28921,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28921.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28921.npy,matched
train,forged,28922,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28922.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28922.npy,matched
train,forged,28928,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28928.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28928.npy,matched
train,forged,28949,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28949.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28949.npy,matched
train,forged,28953,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28953.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28953.npy,matched
train,forged,2896,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2896.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2896.npy,matched
train,forged,28962,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28962.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28962.npy,matched
train,forged,28965,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28965.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28965.npy,matched
train,forged,28971,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28971.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28971.npy,matched
train,forged,28972,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28972.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28972.npy,matched
train,forged,29010,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29010.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29010.npy,matched
train,forged,29025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29025.npy,matched
train,forged,29058,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29058.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29058.npy,matched
train,forged,29076,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29076.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29076.npy,matched
train,forged,29083,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29083.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29083.npy,matched
train,forged,29087,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29087.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29087.npy,matched
train,forged,2910,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2910.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2910.npy,matched
train,forged,29129,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29129.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29129.npy,matched
train,forged,29146,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29146.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29146.npy,matched
train,forged,29171,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29171.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29171.npy,matched
train,forged,29189,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29189.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29189.npy,matched
train,forged,29220,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29220.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29220.npy,matched
train,forged,29229,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29229.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29229.npy,matched
train,forged,29234,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29234.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29234.npy,matched
train,forged,29277,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29277.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29277.npy,matched
train,forged,29281,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29281.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29281.npy,matched
train,forged,29380,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29380.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29380.npy,matched
train,forged,29464,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29464.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29464.npy,matched
train,forged,29465,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29465.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29465.npy,matched
train,forged,29466,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29466.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29466.npy,matched
train,forged,29472,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29472.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29472.npy,matched
train,forged,29475,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29475.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29475.npy,matched
train,forged,29482,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29482.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29482.npy,matched
train,forged,29503,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29503.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29503.npy,matched
train,forged,29508,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29508.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29508.npy,matched
train,forged,29524,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29524.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29524.npy,matched
train,forged,29535,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29535.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29535.npy,matched
train,forged,29593,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29593.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29593.npy,matched
train,forged,29605,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29605.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29605.npy,matched
train,forged,29607,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29607.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29607.npy,matched
train,forged,2961,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2961.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2961.npy,matched
train,forged,2966,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2966.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2966.npy,matched
train,forged,29663,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29663.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29663.npy,matched
train,forged,29668,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29668.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29668.npy,matched
train,forged,29671,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29671.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29671.npy,matched
train,forged,29675,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29675.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29675.npy,matched
train,forged,29679,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29679.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29679.npy,matched
train,forged,29689,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29689.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29689.npy,matched
train,forged,29736,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29736.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29736.npy,matched
train,forged,29770,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29770.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29770.npy,matched
train,forged,29793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29793.npy,matched
train,forged,29797,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29797.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29797.npy,matched
train,forged,298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/298.npy,matched
train,forged,29876,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29876.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29876.npy,matched
train,forged,29894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29894.npy,matched
train,forged,29899,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29899.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29899.npy,matched
train,forged,29912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29912.npy,matched
train,forged,29935,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29935.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29935.npy,matched
train,forged,29988,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29988.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29988.npy,matched
train,forged,30015,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30015.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30015.npy,matched
train,forged,30023,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30023.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30023.npy,matched
train,forged,30040,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30040.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30040.npy,matched
train,forged,30045,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30045.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30045.npy,matched
