sample_source,sample_type,sample_id,image_path,mask_path,pair_status
train,authentic,21266,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21266.png,,no_mask_expected
train,authentic,21331,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21331.png,,no_mask_expected
train,authentic,21375,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21375.png,,no_mask_expected
train,authentic,21525,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21525.png,,no_mask_expected
train,authentic,21540,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21540.png,,no_mask_expected
train,authentic,21562,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21562.png,,no_mask_expected
train,authentic,2164,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2164.png,,no_mask_expected
train,authentic,21640,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21640.png,,no_mask_expected
train,authentic,21652,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21652.png,,no_mask_expected
train,authentic,21671,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21671.png,,no_mask_expected
train,authentic,21706,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21706.png,,no_mask_expected
train,authentic,21728,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21728.png,,no_mask_expected
train,authentic,21734,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21734.png,,no_mask_expected
train,authentic,21740,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21740.png,,no_mask_expected
train,authentic,21765,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21765.png,,no_mask_expected
train,authentic,21770,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21770.png,,no_mask_expected
train,authentic,21773,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21773.png,,no_mask_expected
train,authentic,21809,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21809.png,,no_mask_expected
train,authentic,21851,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21851.png,,no_mask_expected
train,authentic,21892,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21892.png,,no_mask_expected
train,authentic,21933,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21933.png,,no_mask_expected
train,authentic,21946,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21946.png,,no_mask_expected
train,authentic,21968,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21968.png,,no_mask_expected
train,authentic,22046,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22046.png,,no_mask_expected
train,authentic,22052,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22052.png,,no_mask_expected
train,authentic,22066,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22066.png,,no_mask_expected
train,authentic,22078,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22078.png,,no_mask_expected
train,authentic,22141,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22141.png,,no_mask_expected
train,authentic,22155,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22155.png,,no_mask_expected
train,authentic,22158,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22158.png,,no_mask_expected
train,authentic,22164,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22164.png,,no_mask_expected
train,authentic,22173,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22173.png,,no_mask_expected
train,authentic,22175,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22175.png,,no_mask_expected
train,authentic,22182,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22182.png,,no_mask_expected
train,authentic,22226,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22226.png,,no_mask_expected
train,authentic,22274,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22274.png,,no_mask_expected
train,authentic,2228,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2228.png,,no_mask_expected
train,authentic,22293,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22293.png,,no_mask_expected
train,authentic,22298,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22298.png,,no_mask_expected
train,authentic,2230,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2230.png,,no_mask_expected
train,authentic,22323,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22323.png,,no_mask_expected
train,authentic,22337,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22337.png,,no_mask_expected
train,authentic,22346,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22346.png,,no_mask_expected
train,authentic,22372,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22372.png,,no_mask_expected
train,authentic,22416,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22416.png,,no_mask_expected
train,authentic,22430,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22430.png,,no_mask_expected
train,authentic,2249,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2249.png,,no_mask_expected
train,authentic,22507,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22507.png,,no_mask_expected
train,authentic,22524,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22524.png,,no_mask_expected
train,authentic,22565,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22565.png,,no_mask_expected
train,authentic,22638,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22638.png,,no_mask_expected
train,authentic,22666,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22666.png,,no_mask_expected
train,authentic,22719,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22719.png,,no_mask_expected
train,authentic,22732,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22732.png,,no_mask_expected
train,authentic,22739,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22739.png,,no_mask_expected
train,authentic,2275,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2275.png,,no_mask_expected
train,authentic,22751,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22751.png,,no_mask_expected
train,authentic,2276,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2276.png,,no_mask_expected
train,authentic,22787,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22787.png,,no_mask_expected
train,authentic,22797,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22797.png,,no_mask_expected
train,authentic,22821,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22821.png,,no_mask_expected
train,authentic,22834,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22834.png,,no_mask_expected
train,authentic,22864,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22864.png,,no_mask_expected
train,authentic,2290,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2290.png,,no_mask_expected
train,authentic,22901,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22901.png,,no_mask_expected
train,authentic,22918,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22918.png,,no_mask_expected
train,authentic,22933,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22933.png,,no_mask_expected
train,authentic,22951,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22951.png,,no_mask_expected
train,authentic,22959,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22959.png,,no_mask_expected
train,authentic,230,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/230.png,,no_mask_expected
train,authentic,23006,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23006.png,,no_mask_expected
train,authentic,23038,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23038.png,,no_mask_expected
train,authentic,2305,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2305.png,,no_mask_expected
train,authentic,23105,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23105.png,,no_mask_expected
train,authentic,23115,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23115.png,,no_mask_expected
train,authentic,23128,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23128.png,,no_mask_expected
train,authentic,23143,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23143.png,,no_mask_expected
train,authentic,23146,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23146.png,,no_mask_expected
train,authentic,23157,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23157.png,,no_mask_expected
train,authentic,23175,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23175.png,,no_mask_expected
train,authentic,23223,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23223.png,,no_mask_expected
train,authentic,23236,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23236.png,,no_mask_expected
train,authentic,23247,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23247.png,,no_mask_expected
train,authentic,23251,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23251.png,,no_mask_expected
train,authentic,2326,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2326.png,,no_mask_expected
train,authentic,2329,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2329.png,,no_mask_expected
train,authentic,23357,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23357.png,,no_mask_expected
train,authentic,23391,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23391.png,,no_mask_expected
train,authentic,23398,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23398.png,,no_mask_expected
train,authentic,23428,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23428.png,,no_mask_expected
train,authentic,23432,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23432.png,,no_mask_expected
train,authentic,23460,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23460.png,,no_mask_expected
train,authentic,23463,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23463.png,,no_mask_expected
train,authentic,23499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23499.png,,no_mask_expected
train,authentic,23502,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23502.png,,no_mask_expected
train,authentic,23510,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23510.png,,no_mask_expected
train,authentic,23527,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23527.png,,no_mask_expected
train,authentic,2357,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2357.png,,no_mask_expected
train,authentic,23636,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23636.png,,no_mask_expected
train,authentic,23665,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23665.png,,no_mask_expected
train,authentic,23726,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23726.png,,no_mask_expected
train,authentic,23772,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23772.png,,no_mask_expected
train,authentic,23818,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23818.png,,no_mask_expected
train,authentic,23860,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23860.png,,no_mask_expected
train,authentic,23868,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23868.png,,no_mask_expected
train,authentic,23904,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23904.png,,no_mask_expected
train,authentic,23930,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23930.png,,no_mask_expected
train,authentic,23976,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23976.png,,no_mask_expected
train,authentic,24012,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24012.png,,no_mask_expected
train,authentic,24027,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24027.png,,no_mask_expected
train,authentic,24029,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24029.png,,no_mask_expected
train,authentic,24032,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24032.png,,no_mask_expected
train,authentic,24043,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24043.png,,no_mask_expected
train,authentic,24097,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24097.png,,no_mask_expected
train,authentic,24135,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24135.png,,no_mask_expected
train,authentic,24147,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24147.png,,no_mask_expected
train,authentic,24193,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24193.png,,no_mask_expected
train,authentic,24201,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24201.png,,no_mask_expected
train,authentic,24218,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24218.png,,no_mask_expected
train,authentic,24268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24268.png,,no_mask_expected
train,authentic,2430,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2430.png,,no_mask_expected
train,authentic,24332,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24332.png,,no_mask_expected
train,authentic,24336,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24336.png,,no_mask_expected
train,authentic,24348,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24348.png,,no_mask_expected
train,authentic,24351,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24351.png,,no_mask_expected
train,authentic,2436,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2436.png,,no_mask_expected
train,authentic,24381,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24381.png,,no_mask_expected
train,authentic,24386,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24386.png,,no_mask_expected
train,authentic,24402,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24402.png,,no_mask_expected
train,authentic,24473,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24473.png,,no_mask_expected
train,authentic,24482,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24482.png,,no_mask_expected
train,authentic,2450,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2450.png,,no_mask_expected
train,authentic,24505,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24505.png,,no_mask_expected
train,authentic,24554,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24554.png,,no_mask_expected
train,authentic,24555,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24555.png,,no_mask_expected
train,authentic,24578,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24578.png,,no_mask_expected
train,authentic,24600,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24600.png,,no_mask_expected
train,authentic,24606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24606.png,,no_mask_expected
train,authentic,24615,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24615.png,,no_mask_expected
train,authentic,24635,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24635.png,,no_mask_expected
train,authentic,24654,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24654.png,,no_mask_expected
train,authentic,24676,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24676.png,,no_mask_expected
train,authentic,24682,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24682.png,,no_mask_expected
train,authentic,24686,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24686.png,,no_mask_expected
train,authentic,24696,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24696.png,,no_mask_expected
train,authentic,24736,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24736.png,,no_mask_expected
train,authentic,24749,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24749.png,,no_mask_expected
train,authentic,24755,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24755.png,,no_mask_expected
train,authentic,2476,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2476.png,,no_mask_expected
train,authentic,24770,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24770.png,,no_mask_expected
train,authentic,24795,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24795.png,,no_mask_expected
train,authentic,24867,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24867.png,,no_mask_expected
train,authentic,24894,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24894.png,,no_mask_expected
train,authentic,24912,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24912.png,,no_mask_expected
train,authentic,24934,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24934.png,,no_mask_expected
train,authentic,24937,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24937.png,,no_mask_expected
train,authentic,24960,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24960.png,,no_mask_expected
train,authentic,24980,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24980.png,,no_mask_expected
train,authentic,25001,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25001.png,,no_mask_expected
train,authentic,25003,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25003.png,,no_mask_expected
train,authentic,25022,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25022.png,,no_mask_expected
train,authentic,2506,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2506.png,,no_mask_expected
train,authentic,25064,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25064.png,,no_mask_expected
train,authentic,25067,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25067.png,,no_mask_expected
train,authentic,25124,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25124.png,,no_mask_expected
train,authentic,25142,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25142.png,,no_mask_expected
train,authentic,25245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25245.png,,no_mask_expected
train,authentic,25285,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25285.png,,no_mask_expected
train,authentic,25311,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25311.png,,no_mask_expected
train,authentic,2534,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2534.png,,no_mask_expected
train,authentic,25340,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25340.png,,no_mask_expected
train,authentic,25344,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25344.png,,no_mask_expected
train,authentic,25351,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25351.png,,no_mask_expected
train,authentic,25356,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25356.png,,no_mask_expected
train,authentic,25388,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25388.png,,no_mask_expected
train,authentic,25390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25390.png,,no_mask_expected
train,authentic,25443,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25443.png,,no_mask_expected
train,authentic,25450,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25450.png,,no_mask_expected
train,authentic,25458,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25458.png,,no_mask_expected
train,authentic,25472,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25472.png,,no_mask_expected
train,authentic,25486,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25486.png,,no_mask_expected
train,authentic,25502,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25502.png,,no_mask_expected
train,authentic,25525,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25525.png,,no_mask_expected
train,authentic,25552,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25552.png,,no_mask_expected
train,authentic,25555,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25555.png,,no_mask_expected
train,authentic,25570,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25570.png,,no_mask_expected
train,authentic,25638,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25638.png,,no_mask_expected
train,authentic,25654,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25654.png,,no_mask_expected
train,authentic,25715,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25715.png,,no_mask_expected
train,authentic,25749,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25749.png,,no_mask_expected
train,authentic,25764,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25764.png,,no_mask_expected
train,authentic,2577,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2577.png,,no_mask_expected
train,authentic,25861,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25861.png,,no_mask_expected
train,authentic,25907,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25907.png,,no_mask_expected
train,authentic,25908,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25908.png,,no_mask_expected
train,authentic,25957,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25957.png,,no_mask_expected
train,authentic,25981,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25981.png,,no_mask_expected
train,authentic,26015,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26015.png,,no_mask_expected
train,authentic,26023,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26023.png,,no_mask_expected
train,authentic,26035,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26035.png,,no_mask_expected
train,authentic,26049,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26049.png,,no_mask_expected
train,authentic,26119,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26119.png,,no_mask_expected
train,authentic,26121,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26121.png,,no_mask_expected
train,authentic,26140,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26140.png,,no_mask_expected
train,authentic,26148,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26148.png,,no_mask_expected
train,authentic,26200,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26200.png,,no_mask_expected
train,authentic,26208,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26208.png,,no_mask_expected
train,authentic,26211,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26211.png,,no_mask_expected
train,authentic,2622,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2622.png,,no_mask_expected
train,authentic,26252,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26252.png,,no_mask_expected
train,authentic,26292,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26292.png,,no_mask_expected
train,authentic,26329,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26329.png,,no_mask_expected
train,authentic,26335,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26335.png,,no_mask_expected
train,authentic,26370,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26370.png,,no_mask_expected
train,authentic,26430,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26430.png,,no_mask_expected
train,authentic,26435,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26435.png,,no_mask_expected
train,authentic,26436,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26436.png,,no_mask_expected
train,authentic,26442,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26442.png,,no_mask_expected
train,authentic,26461,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26461.png,,no_mask_expected
train,authentic,26477,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26477.png,,no_mask_expected
train,authentic,26492,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26492.png,,no_mask_expected
train,authentic,26499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26499.png,,no_mask_expected
train,authentic,26523,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26523.png,,no_mask_expected
train,authentic,26560,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26560.png,,no_mask_expected
train,authentic,2657,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2657.png,,no_mask_expected
train,authentic,26583,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26583.png,,no_mask_expected
train,authentic,26606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26606.png,,no_mask_expected
train,authentic,26644,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26644.png,,no_mask_expected
train,authentic,26730,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26730.png,,no_mask_expected
train,authentic,26766,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26766.png,,no_mask_expected
train,authentic,26868,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26868.png,,no_mask_expected
train,authentic,26894,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26894.png,,no_mask_expected
train,authentic,26929,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26929.png,,no_mask_expected
train,authentic,26977,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26977.png,,no_mask_expected
train,authentic,27023,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27023.png,,no_mask_expected
train,authentic,27034,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27034.png,,no_mask_expected
train,authentic,27061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27061.png,,no_mask_expected
train,authentic,27091,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27091.png,,no_mask_expected
train,authentic,27148,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27148.png,,no_mask_expected
train,authentic,27168,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27168.png,,no_mask_expected
train,authentic,27195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27195.png,,no_mask_expected
train,authentic,27284,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27284.png,,no_mask_expected
train,authentic,27300,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27300.png,,no_mask_expected
train,authentic,27312,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27312.png,,no_mask_expected
train,authentic,27409,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27409.png,,no_mask_expected
train,authentic,27419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27419.png,,no_mask_expected
train,authentic,27454,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27454.png,,no_mask_expected
train,authentic,27462,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27462.png,,no_mask_expected
train,authentic,27586,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27586.png,,no_mask_expected
train,authentic,27606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27606.png,,no_mask_expected
train,authentic,27620,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27620.png,,no_mask_expected
train,authentic,27639,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27639.png,,no_mask_expected
train,authentic,27694,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27694.png,,no_mask_expected
train,authentic,27705,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27705.png,,no_mask_expected
train,authentic,27807,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27807.png,,no_mask_expected
train,authentic,27822,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27822.png,,no_mask_expected
train,authentic,27849,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27849.png,,no_mask_expected
train,authentic,27862,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27862.png,,no_mask_expected
train,authentic,27889,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27889.png,,no_mask_expected
train,authentic,27896,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27896.png,,no_mask_expected
train,authentic,27929,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27929.png,,no_mask_expected
train,authentic,27957,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27957.png,,no_mask_expected
train,authentic,28002,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28002.png,,no_mask_expected
train,authentic,28011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28011.png,,no_mask_expected
train,authentic,28014,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28014.png,,no_mask_expected
train,authentic,28059,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28059.png,,no_mask_expected
train,authentic,28061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28061.png,,no_mask_expected
train,authentic,28081,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28081.png,,no_mask_expected
